image_id, phrase1, phrase2, entity_id
1678345419, a young girl, a woman, EN#18572
1678345419, a young girl, woman, EN#18572
1678345419, their motorcycle helmets, two motorcycle helmets, EN#18576
1678345419, a young girl, A woman, EN#18572
4738987510, a dozen people, Several people, EN#197399
4738987510, a dozen people, large group of people, EN#197399
560278886, the players, Two boys, EN#239473
560278886, the ball, soccer, EN#239471
4797784790, a man, A bicyclist, EN#203699
4797784790, Man, A bicyclist, EN#203699
12379850, Wok, a barbecue, EN#5937
574274795, A dog, A black dog, EN#242207
574274795, a dog, A black dog, EN#242207
200269546, blue swim trunks, swimming suits, EN#24802
200269546, Two children, Two little boys, EN#24800
3612485097, another man, A black man, EN#131562
3612485097, A man, another man, EN#131562
3612485097, another man, one man, EN#131562
3612485097, another man, A man, EN#131562
3612485097, A black man, another man, EN#131562
4827600483, This young girl, A woman, EN#207963
4827600483, a red and black checkered shirt, a plaid shirt, EN#207965
4827600483, This young girl, A young woman, EN#207963
3225058391, A man, A bicyclist, EN#102492
3225058391, A bicyclist, A man, EN#102492
3404408360, a barn, a wooden barn, EN#115836
3404408360, a barn, open barn, EN#115836
3404408360, a wooden barn, a barn, EN#115836
3404408360, open barn, a barn, EN#115836
2653938322, A boy, A little boy, EN#64177
2653938322, fireworks, sparks, EN#64180
1163282319, a rock, a large boulder, EN#4256
1163282319, a large boulder, a rock, EN#4256
4731948760, a girl, a woman, EN#196573
4731948760, the street, the sidewalk, EN#196572
4731948760, a gray stone walkway, the streets, EN#196572
2068403258, Man, another boy, EN#26741
4679254513, a woman, A girl, EN#189750
2343879696, A child, a toddler, EN#43014
2343879696, The child, a toddler, EN#43014
2343879696, a small child, a toddler, EN#43014
4507759684, An old man, a man, EN#173939
6041156608, an Olympic-size swimming pool, the indoor pool, EN#247001
6041156608, spectators, several spectators, EN#246999
6041156608, A bunch of swimmer, a group, EN#246998
6041156608, a group, A number of people, EN#246998
350577578, her infant, a small baby, EN#123494
350577578, her infant, a baby, EN#123494
350577578, a small baby, an infant, EN#123494
350577578, a baby, an infant, EN#123494
4943187092, a man, An Asian man, EN#221486
4052526123, Two airport controllers, Air traffic controllers, EN#153476
757086242, a crowd of people, A group of young people, EN#271515
3695517194, the ball, soccer, EN#137504
3695517194, ball, soccer, EN#137504
4767620642, a red smart car, a small red vehicle, EN#200850
3749195206, A child, A toddler, EN#141158
3749195206, A toddler, A small child, EN#141158
3749195206, A little boy, A small child, EN#141158
3067711936, Two girls, two women, EN#91156
3067711936, Two girls, Group of young women, EN#91156
3067711936, Two girls, Women, EN#91156
3067711936, short dresses, a dress, EN#91158
3067711936, two women, Two girls, EN#91156
3067711936, Group of young women, Two girls, EN#91156
3067711936, Women, Two girls, EN#91156
4916205156, its facade, a large sign, EN#218093
4612748992, the water, a body of water, EN#182752
4612748992, a stone path, concrete blocks, EN#182753
4612748992, a body of water, water, EN#182752
4612748992, a body of water, the water, EN#182752
5024063793, a colorful hat, hat, EN#227163
5024063793, a sauce, a condiment bottle, EN#227165
5024063793, another man, the man, EN#227170
5024063793, hat, a chef 's hat, EN#227163
5024063793, a condiment bottle, sauce, EN#227165
3852752203, a large brick wall, a wall, EN#145683
3852752203, Three men, Some men, EN#145682
209063078, the thick branches of a large tree, tree branches, EN#28114
209063078, A boy, A little boy, EN#28113
4694697799, a red vest, a red coat, EN#191964
4579150154, A ballerina, a ballet dancer, EN#180168
4579150154, a ballet dancer, A ballerina, EN#180168
571602538, the road cone, an orange cone, EN#241517
571602538, the road cone, a orange cone, EN#241517
309546889, his cooked delicacies, a big pot, EN#93289
309546889, a shirt, a blue long-sleeved shirt, EN#93290
309546889, food, a giant wok, EN#93289
2101426869, the foliage, a some trees, EN#28769
2101426869, A male toddler, A child, EN#28767
2101426869, A male toddler, A small child, EN#28767
484500945, One yelling child, A toddler, EN#209917
484500945, A toddler, A young child, EN#209917
3565598162, Two women, Two girls, EN#128150
3565598162, fluffy skirts, puffy skirts, EN#128153
3565598162, Two women, The girls, EN#128150
3565598162, Two girls, Two women, EN#128150
4970966523, A girl, A woman, EN#224648
6269296633, another man, a man, EN#251237
6269296633, A man, A member of a band, EN#251237
6269296633, a man, A member of a band, EN#251237
3827298104, A person, A man, EN#144662
3827298104, a long street, a cobblestone street, EN#144663
3827298104, yellow-walled buildings, buildings, EN#144664
3827298104, A person, man, EN#144662
289262437, Two men, two young guys, EN#79519
8000298212, A man, A person, EN#277569
8000298212, A man, A motorcyclist, EN#277569
370162396, a sidewalk, the street, EN#137910
7710096952, The race car, An orange dragster race car, EN#273791
7710096952, The race car, a red and black race car, EN#273791
7710096952, An orange dragster race car, a red and black race car, EN#273791
3420660565, a sprawling red tree, its flowers, EN#116932
3420660565, its flowers, a bright red flowering tree, EN#116932
3420660565, An amazingly blossomed red tree, a red tree, EN#116932
4090879036, A group of people, People, EN#154984
4090879036, life vests, life jackets, EN#154985
4090879036, A large group of people, People, EN#154984
3932198441, a pink and green parachute, an inflated chute, EN#148581
1136497229, a very young child, a baby, EN#3467
1136497229, a child, a baby, EN#3467
1136497229, the child, a baby, EN#3467
4412978133, An Asian man, A man, EN#166874
4412978133, An Asian man, man, EN#166874
4412978133, An Asian man, The man, EN#166874
3240094420, Four young Asian women, A group of asian women, EN#103412
4083086047, ropes, an a-frame rack, EN#154625
4083086047, a row of meat, raw meat, EN#154626
3609233201, A boy, A little boy, EN#131308
340667199, A young woman, A girl, EN#115968
6337406386, A young woman, A girl, EN#252981
6337406386, a red jacket, a red sweatshirt, EN#252983
6337406386, A girl, A woman, EN#252981
6337406386, A woman, A girl, EN#252981
2551007516, a young woman, A girl, EN#57612
2551007516, a young woman, Girl, EN#57612
2551007516, A young person, A girl, EN#57612
2551007516, A young person, Girl, EN#57612
2551007516, A woman, A girl, EN#57612
2551007516, A woman, Girl, EN#57612
519346101, a badminton racket, a racket, EN#230760
519346101, a racket, a badminton racket, EN#230760
4760466704, black jacket, jacket, EN#199925
4573388475, purple blossoms, purple flowers, EN#179853
2626158969, A closeup of a young dark-haired boy, A boy, EN#62323
2626158969, A closeup of a young dark-haired boy, Boy, EN#62323
2626158969, A closeup of a young dark-haired boy, A smiling boy, EN#62323
2626158969, A boy, A smiling boy, EN#62323
2626158969, Boy, A smiling boy, EN#62323
4622064391, a tan dog, a dog, EN#183634
4622064391, a tan dog, their dog, EN#183634
4622064391, A golden retriever puppy, a dog, EN#183634
4622064391, A golden retriever puppy, their dog, EN#183634
4622064391, a yellow dog, a dog, EN#183634
4622064391, a yellow dog, their dog, EN#183634
2217244400, A man, A person, EN#34805
2217244400, a blue shirt, blue jacket, EN#34807
2217244400, A man, Person, EN#34805
2217244400, A person, A man, EN#34805
2217244400, blue jacket, a blue shirt, EN#34807
2217244400, Person, A man, EN#34805
2396669903, A person, A man, EN#46309
2396669903, two grocery bags, bags, EN#46312
1031973097, A toddler, A young child, EN#919
1031973097, A toddler, Toddler boy, EN#919
1031973097, A young child, Toddler boy, EN#919
3626998066, a green ball, a green toy, EN#132485
4525286529, Various sophisticated-looking urban types, People, EN#175477
3504275465, a stream, a river, EN#123343
2366958894, girl, a woman, EN#44465
2366958894, a press conference, a convention, EN#44464
6973013506, a homemade sign, END WAR, EN#262914
6973013506, End War, a big sign, EN#262914
6973013506, END WAR, a big sign, EN#262914
3122938209, A man, A bicyclist, EN#95120
3122938209, his BMX green bicycle, a lime green bike, EN#95121
3122938209, Man, A bicyclist, EN#95120
3122938209, A bicyclist, The man, EN#95120
3122938209, A bicyclist, A man, EN#95120
51146227, A woman, A girl, EN#229189
3308663039, a red coat, a coat, EN#108376
3308663039, A child, A girl, EN#108375
4665880785, One woman, A girl, EN#188316
4665880785, something, a bottle, EN#188317
4665880785, the other woman, a girl, EN#188319
4665880785, A girl, A woman, EN#188316
4665880785, straight blond-hair, long blond-hair, EN#188320
4300709050, A woman, women, EN#162254
4300709050, a woman, women, EN#162254
2042765375, the waters of a Southeast Asian country, a thick tree-lined river, EN#25584
2042765375, Two boats, boats, EN#25591
2042765375, a muddy river, a thick tree-lined river, EN#25584
2672634212, A woman, A girl, EN#65336
2672634212, A girl, This woman, EN#65336
2672634212, A girl, A woman, EN#65336
4050304997, other people, Several people, EN#153369
4050304997, other people, several people, EN#153369
2321773207, A man, A person, EN#41520
2321773207, A person, A man, EN#41520
7188003, An adventurous skier, A very brave person, EN#266808
2455649161, a man, another man, EN#50918
2455649161, another man, A man, EN#50917
3331021833, People, A group of people, EN#110028
3331021833, A group of people, People, EN#110028
425077383, twin baby girls, two toddler girls, EN#160329
425077383, twin baby girls, Toddlers, EN#160329
4763468073, a wall, a low cement wall, EN#200383
4183772367, Men, three men, EN#158348
77742716, Two elderly people, her grandparents, EN#274983
77742716, a baby, an infant, EN#274981
77742716, Mother, A young woman, EN#274980
77742716, A mother, A young woman, EN#274980
380590140, Street, a busy street, EN#143371
380590140, a busy highway scene, a busy road, EN#143371
4563644936, a group of people, People, EN#178842
32542645, A group of people, people, EN#104632
32542645, 5 people, Five people, EN#104632
32542645, the wall, an exhibit of Japanese art, EN#104633
189721896, red, a red shirt, EN#22862
2522815171, People, A lot of couples, EN#55087
2522815171, A lot of couples, People, EN#55087
4761326634, A man, The person, EN#200050
4761326634, The person, A man, EN#200050
4608463080, street, a sidewalk, EN#182191
4564454239, A man, The old man, EN#178944
4564454239, The old man, A man, EN#178944
1096305461, all the pillows, a ripped cushion, EN#2387
44401148, A snowboarder, A man, EN#168241
501699433, a girl, a woman, EN#227062
2169067981, a brown chair, a chair, EN#32067
2169067981, a brown chair, chair, EN#32067
132887917, a small piece of candy, a wrapper, EN#8727
132887917, A little boy, A boy, EN#8730
132887917, a piece of candy, "a small , wrapped package", EN#8727
3085517960, a dirt road, dirt, EN#92245
3085517960, Seven hikers, A group of people, EN#92243
6212107040, home plate, the plate, EN#250225
6212107040, A man, A baseball player, EN#250224
6212107040, A man, Baseball player, EN#250224
6212107040, the plate, home plate, EN#250225
842961005, a sidewalk, the street, EN#281319
842961005, A woman, A girl, EN#281316
3391453209, a black tunic, black, EN#114906
3391453209, An oriental woman, Asian woman, EN#114904
3044536048, the waves, a huge wave, EN#89741
3044536048, a lone parasurfer, A man, EN#89739
357870895, A girl, A woman, EN#129070
357870895, a girl, A woman, EN#129070
450518960, Two teen aged girls, Two girls, EN#173703
450518960, Two teen aged girls, Two young women, EN#173703
450518960, Two girls, Two young women, EN#173703
4900937408, a stream, a river, EN#216636
6981393358, one girl, a woman, EN#263156
6981393358, one boy, A man, EN#263155
6981393358, one girl, A woman, EN#263156
6981393358, one boy, a man, EN#263155
6981393358, an otherwise empty dance floor, a ballroom, EN#263157
4823222029, A man, boy, EN#207265
4823222029, a woman, a girl, EN#207266
2758599631, a black jacket, black coats, EN#70944
1479679558, a small creek, A narrow stream, EN#14426
528261944, a man, a male, EN#232788
528261944, A female, a woman, EN#232787
528261944, a male, A man, EN#232788
528261944, A female, A woman, EN#232787
528261944, a male, a man, EN#232788
2953680766, People, A group of people, EN#83727
2953680766, A group of people, people, EN#83727
7920482014, a short dress, a black dress, EN#276629
7920482014, A female singer, A redheaded singer, EN#276628
7920482014, A redheaded singer, A woman, EN#276628
7920482014, A redheaded singer, A female singer, EN#276628
4783440942, Children, Two kids, EN#202421
6872034011, A person, A skier, EN#259988
6872034011, A skier, A person, EN#259988
4700437495, These women, Roller derby girls, EN#192643
4700437495, Women, Roller derby girls, EN#192643
